GridID,B2_mean,B3_mean,B4_mean,B8_mean,B11_mean,B2_ent,B2_corr,B2_asm,B3_ent,B3_corr,B3_asm,B4_ent,B4_corr,B4_asm,B8_ent,B8_corr,B8_asm,B11_ent,B11_corr,B11_asm,NDBI_mean,NDVI_mean,workc0,worka1,worka2,worka3,worka4,worka5,workb1,workb2,workb3,workb4,workb5,wendc0,wenda1,wenda2,wendb1,wendb2,POInum,POItype,residentia,commercial,industry,public,greenspace,type60
1460,879.716,997.126,1072.1044,1699.3988,1606.6888,1.615792,0.116787,0.234963,1.685493,0.128627,0.223358,1.834207,0.146248,0.179279,2.036791,0.150545,0.139802,1.364964,0.229299,0.32159,-0.008016,0.220304,803.481769,-12.677477,11.226174,-11.651317,24.943281,-100.221406,24.310211,5.741391,-2.397625,19.050769,83.995146,837.15741,-74.99586,-127.117132,-82.827244,-76.794387,34,5,65.656096,8.756105,1.329832,10.638025,0.626587,1
1254,1114.279312,1188.803521,1257.85034,2107.336134,2340.007603,1.414386,0.204871,0.30302,1.422772,0.155611,0.304749,1.554557,0.160934,0.258736,1.716443,0.115674,0.211201,1.32257,0.352427,0.343579,0.048264,0.263126,372.829499,4.831188,20.172813,-37.570265,34.166707,-58.483007,31.936816,-32.278297,7.283584,34.384234,62.797105,443.296456,-91.936304,-125.453139,-3.759869,-7.358808,1,1,0.172863,0.667303,2.767144,0.329808,0,3
879,590.4832,839.5592,765.8888,2453.1408,1763.6024,1.015541,0.362245,0.485906,1.215609,0.301481,0.401432,1.324586,0.301195,0.356227,1.740732,0.212643,0.218509,1.273436,0.341552,0.353491,-0.150236,0.488151,260.66618,-0.559835,2.091243,-2.634312,4.27806,-49.698891,-6.094645,1.347229,-4.280648,-1.456758,43.408334,262.08301,-46.079231,-51.893607,-30.425872,-21.350398,1,1,41.918801,3.465689,0,3.340429,0.815459,5
1539,747.7248,912.7584,947.8704,1619.1592,1660.1348,1.12449,0.350535,0.427931,1.266339,0.355228,0.378953,1.390482,0.352192,0.334035,1.699695,0.364482,0.233264,1.415113,0.317259,0.302528,0.034696,0.238185,705.673347,-5.604926,9.311592,-22.545906,14.645997,-111.376432,-6.21417,-3.366922,3.257552,21.364833,99.453611,677.611334,-77.557983,-144.189911,-94.173109,-51.522398,1,1,11.019719,0.000008,2.927226,0,0.058348,5
666,506.133547,692.601359,675.820872,1875.4998,1637.045982,0.805402,0.541016,0.594848,1.015303,0.421531,0.49011,1.185185,0.328854,0.402787,1.725587,0.264409,0.214852,1.163827,0.395909,0.411899,-0.050172,0.469525,457.16639,-10.589771,1.71771,-13.767675,19.218126,-55.710525,10.328832,3.441734,1.177281,16.13162,62.7452,512.260446,-13.226747,-88.695575,-43.286223,-64.743,12,2,35.683071,2.699987,0.002417,0.460321,0,1
2047,907.18,1007.8324,1091.338,1710.5056,1657.04,1.622707,0.121885,0.225037,1.664577,0.104502,0.213402,1.772415,0.096241,0.190617,1.931606,0.163401,0.157896,1.350989,0.211688,0.31758,0.006316,0.21776,582.750724,-10.565592,0.889461,-13.395395,17.913309,-60.549442,15.391627,9.068225,-3.187447,13.161291,28.493139,641.952907,37.056287,-72.094109,-87.52443,-86.093642,42,5,103.309099,12.798215,0.793039,8.360098,0.221899,1
1268,758.8288,863.4904,889.0212,1390.8124,1183.2904,1.03424,0.233018,0.46239,1.139708,0.171881,0.413442,1.296922,0.197867,0.359378,1.520134,0.047175,0.299081,0.873392,0.427465,0.527723,-0.061619,0.207314,432.287991,-17.814474,9.47101,-0.869713,19.664651,-64.668068,2.514921,-4.812451,-2.274879,8.833517,118.613271,405.351945,-91.660367,-106.300542,44.970868,40.775919,9,2,25.52534,14.481549,1.212809,2.872722,0,3
855,1035.17567,1101.990796,1055.628251,2330.714686,1953.036014,1.368357,0.362078,0.341099,1.437947,0.259933,0.294799,1.491992,0.311592,0.29224,1.786383,0.231575,0.201636,1.248261,0.350407,0.377786,-0.086572,0.381155,256.637291,-3.088906,0.865074,-3.658436,7.050585,-20.819372,1.77344,2.563006,2.835364,6.434686,26.189966,296.717612,-1.068272,-33.488726,-46.995405,-42.564555,4,2,7.519923,0.736378,0.008908,0.050391,0.059867,3
747,1441.3792,1365.71,1593.0968,2291.2956,2482.62,1.659904,0.263952,0.238746,1.635461,0.208864,0.241965,1.753259,0.218649,0.204168,1.842522,0.178639,0.182202,1.608388,0.281895,0.248988,0.027143,0.204835,193.998614,-3.95013,5.404702,-4.898921,4.200814,-19.765391,7.235652,1.9337,-0.121732,7.563,52.64879,208.141395,-37.086774,-50.570552,-4.029398,5.005005,2,2,7.00732,0.090078,2.890546,0.369953,0,3
1279,344.8296,402.0744,328.2848,444.3156,342.2992,0.81119,0.233194,0.548059,0.303217,0.868254,0.849462,0.352966,0.857523,0.828889,0.454973,0.885956,0.796286,0.381218,0.83379,0.814469,-0.108405,-0.091343,653.925697,-9.778676,22.922308,-14.22985,25.519457,-73.354157,-11.077278,26.254563,-16.653688,8.183919,10.085673,748.317067,-82.030892,-49.763103,-177.947821,-160.530416,5,3,37.559905,7.846164,0.685151,10.001766,0.013579,5
1202,1067.6864,1189.3268,1208.4848,1913.7928,1811.9288,1.476461,0.272778,0.303901,1.572042,0.211276,0.263921,1.633936,0.264945,0.248602,1.905677,0.172678,0.167121,1.460416,0.255174,0.293719,-0.005303,0.256753,251.494305,-3.604157,2.532978,-5.715288,6.263979,-26.891028,0.119086,3.593859,-4.592247,11.278123,69.133565,266.787004,12.048966,-60.586257,-19.179976,-1.055989,14,3,56.378141,3.90906,1.524569,3.89634,1.140393,3
1097,927.579832,1042.482593,1142.833533,1610.684674,1672.685474,1.548175,0.107449,0.250564,1.65322,0.116414,0.221812,1.75846,0.13891,0.196103,1.868661,0.170628,0.17484,1.482555,0.231208,0.27741,0.04565,0.160796,641.292108,-14.321421,3.333011,-7.800431,22.738431,-77.830089,-5.646906,10.586146,-5.046437,13.591565,34.870329,648.433596,-12.225092,-83.037583,-86.222144,-92.964592,19,2,59.108481,12.04654,1.033909,9.573781,0,1
367,777.2372,981.0876,1031.8452,1968.3552,1875.1384,1.186528,0.284399,0.398983,1.304397,0.218807,0.360217,1.51043,0.168461,0.272662,1.69764,0.138896,0.214923,1.101337,0.340859,0.417462,-0.016663,0.319109,266.652959,-4.725008,8.255507,-4.52069,7.375905,-45.053549,8.669461,2.446973,-0.724204,7.055148,32.480972,291.699318,-46.459542,-60.497638,-21.74886,-23.461197,1,1,7.984275,3.607853,1.437489,0,0,5
1255,1022.836335,1209.070428,1322.785914,2058.453782,2122.855142,1.392091,0.238791,0.323394,1.440378,0.225435,0.307753,1.610993,0.202144,0.247304,1.713804,0.177204,0.210815,1.262535,0.323871,0.362718,0.019189,0.232786,341.221073,5.012893,13.087003,-22.50592,19.595484,-53.939237,23.86033,-25.56535,1.520671,28.457582,51.125698,371.898305,-68.198892,-82.988879,-9.430599,-3.819469,1,1,0.381934,0.164243,2.996039,0.771243,0,3
513,1418.593437,1532.306122,1651.479392,2172.320128,2276.647459,1.606056,0.114537,0.248569,1.624186,0.113749,0.245357,1.758804,0.160855,0.206596,1.798013,0.111257,0.191825,1.437542,0.27034,0.300451,0.026458,0.159075,152.669338,-7.136751,3.300626,-5.458991,7.725671,-15.979821,3.74178,2.457133,0.230066,6.934453,34.407589,153.703299,-25.688284,-41.606462,-4.488719,-0.579134,2,1,0.139862,0,1.007487,0,0,3
1277,337.032813,499.783914,366.136855,2494.897159,1384.202081,0.487642,0.474483,0.718949,0.527181,0.561279,0.697973,0.334099,0.782623,0.816924,1.815836,0.065175,0.185966,0.878177,0.439477,0.517318,-0.276354,0.723231,241.792396,-8.655764,8.35287,-5.955371,14.680998,-39.649363,0.570887,12.864743,-4.734809,7.506732,8.26534,288.008809,-5.288422,-36.16797,-56.298429,-61.02212,2,2,37.49628,5.936869,1.848727,3.877343,0.004005,5
674,581.4056,725.7492,740.4764,1553.3744,1275.8,1.544726,0.115616,0.249027,1.670551,0.118838,0.217946,1.775331,0.139684,0.192346,2.02631,0.27243,0.140988,1.492002,0.196426,0.276109,-0.064767,0.364603,290.779964,-6.971896,2.654337,-9.030393,4.774542,-35.090848,5.929747,7.53465,-1.877584,10.047259,11.045308,328.493875,-1.006934,-40.312729,-35.774953,-40.429311,52,4,114.332698,6.133853,0.012687,5.753016,1.249205,1
1161,449.22511,609.082367,491.364254,2335.245102,1329.956817,0.661273,0.545297,0.654637,0.973811,0.308947,0.487928,0.717603,0.611124,0.638298,1.888828,0.195184,0.169468,0.976744,0.412018,0.475153,-0.262398,0.643219,41.487362,-1.090794,0.70685,-0.935935,1.303473,-5.326694,-1.883744,1.014702,-0.370597,0.896819,1.645682,40.469211,-6.635167,-7.844877,-0.861717,-2.389432,10,4,57.639633,5.349527,0.083788,11.727558,0.654555,2
1962,837.446178,1037.469388,1093.358543,2108.112445,1964.737895,1.23123,0.323413,0.39145,1.379638,0.229292,0.321506,1.456054,0.293254,0.309008,1.686968,0.224643,0.218028,1.171191,0.368931,0.393506,-0.027673,0.335739,183.552568,5.176226,2.176541,-6.581178,5.073977,-22.704476,1.990465,6.757897,1.085431,4.809135,34.927652,226.939774,-29.308471,-49.106576,-12.96961,-0.889985,1,1,1.321089,0.039636,2.034696,0.636168,0,1
485,966.0584,1161.3692,1212.3856,1932.4464,1909.7252,1.32976,0.307085,0.346035,1.421419,0.300765,0.311496,1.531404,0.296777,0.269442,1.728167,0.283256,0.210252,1.285522,0.338715,0.353215,0.011005,0.240271,219.432253,-4.051339,2.842268,-4.994276,7.112399,-36.48638,-0.224945,-1.313314,-0.353287,6.662476,41.709579,234.433208,-55.295448,-44.869516,-11.855665,-14.196435,9,3,3.779211,9.446337,0.316778,0.101791,0,2
1429,905.271709,1006.965986,1089.122449,1587.865946,1555.743497,1.661426,0.055145,0.213937,1.701646,0.070972,0.20715,1.797462,0.090813,0.184069,1.901537,0.103461,0.165582,1.182508,0.302479,0.387004,0.009579,0.186498,731.340614,-1.524527,21.474705,-21.420025,21.771726,-76.606915,6.170436,12.027682,-13.350386,21.733179,45.141934,823.46987,-21.28791,-106.305335,-65.303158,-109.291194,47,4,111.647917,19.738738,1.645835,13.150441,0,1
825,764.569828,923.226891,913.545018,1954.744298,1452.943978,1.314841,0.363723,0.358578,1.51988,0.300385,0.27412,1.527299,0.411485,0.28897,1.861102,0.295548,0.185946,1.342476,0.307236,0.332355,-0.112114,0.363493,301.356018,-1.609406,0.827761,-3.425292,7.734912,-67.179664,-2.489769,5.202926,0.396264,2.097122,50.000727,310.409508,-41.562337,-69.867531,-40.65353,-41.330639,3,3,12.971036,2.086997,0.162275,2.97925,0.221023,4
212,1031.041583,1303.438625,1503.604958,2119.209116,2273.118353,1.265803,0.270279,0.368934,1.398747,0.264478,0.319028,1.529274,0.281052,0.267335,1.613845,0.230374,0.246672,1.26471,0.343848,0.362912,0.043318,0.193421,170.935868,-0.322577,4.451856,0.898221,8.487145,-17.878699,-7.764396,4.981728,-2.497711,5.917441,-6.707702,222.996688,-41.589057,-7.910531,-47.103342,-43.33519,3,2,33.875428,3.125266,0.873253,5.52888,0.011389,4
1610,950.510204,1070.661865,1140.426971,1589.783513,1581.980792,1.641291,0.065224,0.220557,1.720693,0.058938,0.200836,1.789515,0.085858,0.185887,1.902065,0.116235,0.163003,1.304026,0.236688,0.337286,0.020295,0.166465,495.85852,-7.363636,4.76379,-14.630661,18.708635,-43.713095,7.778061,8.952939,-1.266198,17.022763,21.148908,600.271484,-89.3997,-84.355676,-71.401762,-78.870742,31,4,70.688744,31.114148,1.568957,11.974146,0,1
1611,882.6392,1012.7668,1078.5904,1508.5428,1482.068,1.47944,0.113737,0.275536,1.565993,0.135721,0.261452,1.692437,0.11574,0.219506,1.825179,0.13549,0.18477,1.242883,0.266907,0.36557,0.018908,0.172794,486.852333,-10.414107,6.0657,-13.546633,18.606519,-69.084102,7.894361,8.920503,-1.778738,18.287336,34.187882,534.00343,-68.546796,-88.317344,-58.986963,-82.890764,47,5,78.620307,23.985789,0.944968,10.604801,0.009955,1
